id,name,full_name,birth_date,age,height_cm,weight_kgs,nationality_id,overall_rating,potential,value_euro,wage_euro,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,release_clause_euro
237131,J. Rodríguez,José Iván Rodríguez,1996-06-17,22,170.18,60.8,98,70,77,2100000.0,12000.0,Left,1,3,2,Medium/ Medium,4099999.9999999995
202827,C. Battocchio,Cristian Battocchio,1992-02-10,27,170.18,64.0,77,70,71,2100000.0,5000.0,Right,1,3,3,High/ Medium,3800000.0
194122,W. Grigg,Will Grigg,1991-07-03,27,154.94,69.9,110,70,71,2100000.0,9000.0,Right,2,3,3,High/ Medium,3900000.0
177482,M. Coutadeur,Mathieu Coutadeur,1986-03-20,32,170.18,68.9,54,70,70,1000000.0,4000.0,Right,2,4,3,Medium/ Medium,1800000.0
237642,R. Petretta,Raoul Petretta,1997-03-24,21,175.26,69.9,77,70,82,2800000.0,9000.0,Left,1,3,3,Medium/ Medium,4700000.0
171082,S. De Ridder,Steve De Ridder,1987-02-25,32,152.4,71.2,14,70,70,1600000.0,9000.0,Right,1,3,3,High/ Medium,2300000.0
230474,Macarinho Louro,Macario André Louro Padilha,1988-02-29,31,175.26,69.9,19,70,70,1700000.0,8000.0,Left,1,3,4,Medium/ Medium,3200000.0
219466,B. Meling,Birger Solberg Meling,1994-12-17,24,172.72,64.0,111,70,75,2000000.0,4000.0,Left,1,3,3,High/ High,2700000.0
192329,N. Obiora,Nwankwo Emeka Obiora,1991-07-12,27,185.42,81.2,109,70,71,1700000.0,5000.0,Right,1,3,2,Medium/ Medium,3800000.0
213577,Puertas,Antonio José Rodríguez Díaz,1992-02-21,27,182.88,77.1,134,70,70,1900000.0,6000.0,Right,1,3,3,Medium/ Medium,3100000.0
187208,A. Saldívar,Alfredo Saldívar Medina,1990-02-09,29,182.88,78.0,98,70,70,1200000.0,9000.0,Right,1,3,1,Medium/ Medium,2100000.0
234824,Y. Wissa,Yoane Wissa,1996-09-03,22,154.94,74.8,54,70,82,3200000.0,4000.0,Right,1,3,3,High/ Medium,6200000.0
176475,R. Ovelar,Roberto Andrés Ovelar Maldonado,1985-12-01,33,154.94,81.2,116,70,70,1400000.0,3000.0,Right,1,4,3,High/ Low,2000000.0
173147,D. Dessena,Daniele Dessena,1987-05-10,31,182.88,74.8,77,70,70,1500000.0,3000.0,Right,2,3,3,Medium/ High,2400000.0
191834,N. Al Shamrani,Nasser Ali Al Shamrani,1983-11-23,35,175.26,69.9,125,70,70,925000.0,22000.0,Right,2,3,2,High/ Low,1600000.0
189530,Sílvio,Sílvio Manuel Azevedo Ferreira Sá Pereira,1987-09-28,31,175.26,72.1,120,70,70,1300000.0,4000.0,Right,1,4,3,Medium/ Medium,2700000.0
214874,M. Bolados,Marcos Bolados Hidalgo,1996-02-27,23,167.64000000000001,72.1,28,70,77,2500000.0,5000.0,Right,1,3,3,High/ Medium,4000000.0
230489,Diogildo Peixe,Diogo Nathan Peixe Barreto,1988-02-29,31,154.94,71.2,19,70,70,1700000.0,10000.0,Right,1,4,3,High/ Low,3200000.0
222553,S. Griesbeck,Sebastian Griesbeck,1990-10-03,28,187.96,84.8,58,70,70,1500000.0,7000.0,Right,1,3,2,Medium/ High,2400000.0
211033,L. García,Luis Manuel García Palomera,1992-12-31,26,182.88,89.8,98,70,75,1700000.0,9000.0,Right,1,3,1,Medium/ Medium,3000000.0
204121,J. Brabec,Jakub Brabec,1992-08-06,26,187.96,83.0,38,70,73,1900000.0,1000.0,Right,1,3,2,Medium/ Medium,4300000.0
178264,Nenê,Ânderson Miguel da Silva,1983-07-28,35,182.88,78.0,19,70,70,925000.0,5000.0,Right,2,3,2,Medium/ Low,1900000.0
241240,T. Itō,伊藤 達哉,1997-06-26,21,162.56,59.0,80,70,81,3100000.0,6000.0,Left,1,4,4,Medium/ Medium,5500000.0
216408,L. Spalvis,Lukas Spalvis,1994-07-27,24,187.96,78.0,92,70,75,2400000.0,4000.0,Left,1,4,3,High/ Medium,3700000.0
207960,Aitor García,Aitor García Flores,1994-03-25,24,175.26,72.1,134,70,76,2500000.0,6000.0,Right,1,3,3,High/ Medium,""
207448,J. Paredes,Juan Carlos Paredes,1987-07-08,31,175.26,72.1,42,70,70,"","",Right,1,3,3,High/ Medium,""
235863,M. Varnier,Marco Varnier,1998-06-08,20,185.42,82.1,77,70,85,3500000.0,2000.0,Right,1,5,2,Medium/ High,""
197975,S. Morsy,Sam Morsy,1991-09-10,27,172.72,74.8,43,70,71,1700000.0,26000.0,Right,1,3,3,Medium/ Medium,3400000.0
188271,F. Ayité,Floyd Ayité,1988-12-15,30,175.26,73.9,145,70,70,1700000.0,31000.0,Right,1,4,3,Medium/ High,3300000.0
190575,F. Zuculini,Franco Zuculini,1990-09-05,28,175.26,68.0,7,70,70,1800000.0,8000.0,Right,2,3,3,Medium/ Medium,2700000.0
210031,Bruno Moreira,Bruno Daniel Castro Moreira,1987-09-06,31,185.42,78.9,120,70,70,1700000.0,6000.0,Right,1,3,3,Medium/ Low,3600000.0
192110,C. Fierro,Carlos Eduardo Fierro Guerrero,1994-07-24,24,175.26,69.9,98,70,74,2300000.0,12000.0,Right,1,4,3,High/ Medium,""
188782,M. Morrison,Michael Morrison,1988-03-03,31,182.88,76.2,45,70,70,1300000.0,14000.0,Right,1,3,2,Medium/ Medium,2500000.0
162926,P. Gallagher,Paul Gallagher,1984-08-09,34,185.42,69.9,126,70,70,1000000.0,9000.0,Right,1,3,3,Medium/ Medium,2000000.0
192621,D. Nounkeu,Dany Nounkeu,1986-04-11,32,182.88,79.8,23,70,70,1000000.0,9000.0,Right,1,3,2,Medium/ High,2000000.0
208493,T. Tawatha,Taleb Tawatha,1992-06-21,26,172.72,69.9,76,70,71,1700000.0,16000.0,Left,1,3,2,Medium/ Medium,3000000.0
194924,Toribio,Daniel Toribio Gutiérrez,1988-10-05,30,175.26,71.2,134,70,70,1400000.0,6000.0,Left,1,3,2,Medium/ High,2200000.0
166764,T. Carson,Trevor Carson,1988-03-05,31,185.42,84.8,110,70,70,1100000.0,4000.0,Right,1,2,1,Medium/ Medium,2000000.0
213612,H. Aiesh,Hosam Aiesh,1995-01-01,24,154.94,72.1,139,70,75,2400000.0,3000.0,Right,1,4,3,Medium/ High,3100000.0
178283,R. Boffin,Ruud Boffin,1987-11-05,31,195.57999999999998,86.2,14,70,70,1100000.0,8000.0,Right,1,2,1,Medium/ Medium,2300000.0
219755,U. Matić,Uroš Matić,1990-05-23,28,182.88,78.0,128,70,70,1800000.0,12000.0,Left,1,3,3,High/ High,""
215147,L. Giannetti,Lautaro Giannetti,1993-11-13,25,182.88,78.9,7,70,77,2100000.0,7000.0,Right,1,2,2,Medium/ Medium,3600000.0
190058,D. Sorgić,Dejan Sorgić,1989-09-15,29,152.4,69.9,128,70,70,1800000.0,10000.0,Right,1,3,3,Medium/ Medium,2700000.0
231530,José Arnáiz,José Manuel Arnáiz Díaz,1995-04-15,23,175.26,69.9,134,70,79,2700000.0,13000.0,Right,1,4,3,Medium/ Medium,6300000.0
201066,D. Kaiser,Dominik Kaiser,1988-09-16,30,170.18,67.1,58,70,70,1700000.0,16000.0,Right,1,5,3,Medium/ Medium,2100000.0
200810,A. Crescenzi,Alessandro Crescenzi,1991-09-25,27,152.4,71.2,77,70,71,1700000.0,3000.0,Right,1,4,2,Medium/ Medium,2800000.0
217217,D. Cerén,Darwin Adelso Cerén Delgado,1989-12-31,29,152.4,73.0,44,70,70,1400000.0,5000.0,Right,1,3,2,Medium/ Medium,2200000.0
209281,Y. Al Shehri,Yahia Sulaiman Al Shehri,1990-06-26,28,165.1,63.0,125,70,70,1800000.0,21000.0,Left,1,3,4,High/ Medium,3100000.0
189824,Renato Chaves,Renato de Araújo Chaves Júnior,1990-05-04,28,185.42,78.0,19,70,70,1400000.0,13000.0,Right,1,2,2,Medium/ Medium,2400000.0
189568,A. Sissoko,Abdulwahid Sissoko,1990-03-20,28,182.88,74.8,95,70,70,1400000.0,10000.0,Left,1,3,2,High/ Medium,2900000.0
181120,Chong Te Se,Te Se Chong,1984-03-02,35,154.94,79.8,84,70,70,925000.0,3000.0,Right,2,2,3,High/ Medium,1200000.0
234112,Dodô,Domilson Cordeiro dos Santos,1998-11-17,20,165.1,68.0,19,70,81,2600000.0,2000.0,Right,1,3,3,High/ Medium,5900000.0
177279,R. Jenssen,Ruben Yttergård Jenssen,1988-05-04,30,172.72,71.2,111,70,70,1600000.0,4000.0,Left,1,2,3,Medium/ Medium,2100000.0
222079,J. Onomah,Josh Onomah,1997-04-27,21,185.42,83.0,45,70,82,3200000.0,29000.0,Right,1,3,3,Medium/ Medium,""
212351,P. Franco,Pedro Camilo Franco Ulloa,1991-04-23,27,182.88,73.0,30,70,72,1700000.0,22000.0,Right,1,3,3,Medium/ High,""
206463,J. Dudziak,Jeremy Dudziak,1995-08-28,23,175.26,69.9,58,70,75,2000000.0,8000.0,Left,1,3,3,High/ Medium,3300000.0
206207,W. Zahibo,Wilfried Zahibo,1993-08-21,25,190.5,77.1,54,70,75,2000000.0,4000.0,Right,1,4,2,Medium/ Medium,3200000.0
198783,J. Toledo,Javier Fabián Toledo,1986-04-20,32,187.96,88.9,7,70,70,1400000.0,8000.0,Left,1,3,2,High/ Medium,2100000.0
196991,C. Diandy,Christophe Diandy,1990-11-25,28,185.42,83.0,127,70,71,1700000.0,8000.0,Left,1,3,3,Medium/ Medium,2600000.0
177790,A. Jędrzejczyk,Artur Jędrzejczyk,1987-11-04,31,187.96,78.0,119,70,70,1300000.0,6000.0,Right,1,3,3,Medium/ Medium,1800000.0
232318,Waguininho,Wagner da Silva Souza,1990-01-30,29,152.4,68.9,19,70,70,1800000.0,6000.0,Right,1,3,3,High/ Medium,2300000.0
222590,M. Manotas,Mauro Manotas,1995-07-15,23,154.94,66.2,30,70,77,2500000.0,5000.0,Right,1,2,3,High/ Low,4300000.0
213374,Aderllan Santos,Aderllan de Jesus Santos,1989-04-09,29,193.04,83.9,19,70,71,1600000.0,19000.0,Right,1,2,2,Medium/ Medium,2800000.0
214163,J. Roa,Juan Daniel Roa Reyes,1991-08-20,27,172.72,67.1,30,70,71,2100000.0,3000.0,Right,1,2,3,High/ Medium,3000000.0
189586,Dani Hernández,Daniel Hernández Santos,1985-10-21,33,195.57999999999998,88.9,155,70,70,1000000.0,5000.0,Right,1,2,1,Medium/ Medium,1600000.0
188305,A. Bouhaddouz,Aziz Bouhaddouz,1987-03-30,31,187.96,88.0,102,70,70,1600000.0,10000.0,Right,1,4,3,Medium/ Medium,2600000.0
234385,N. Hauptmann,Niklas Hauptmann,1996-06-27,22,175.26,66.2,58,70,80,2900000.0,10000.0,Left,1,4,3,Medium/ Medium,4900000.0
223633,L. Paqarada,Leart Paqarada,1994-10-08,24,182.88,76.2,86,70,74,1900000.0,4000.0,Left,1,3,3,High/ Medium,3200000.0
212625,D. Kinsombi,David Kinsombi,1995-12-12,23,182.88,73.9,58,70,76,2400000.0,7000.0,Right,1,3,3,High/ High,4300000.0
210833,R. Improta,Riccardo Improta,1993-12-19,25,152.4,73.0,77,70,71,2100000.0,3000.0,Right,1,3,3,High/ Medium,3600000.0
199569,E. Torres,Erick Estéfano Torres Padilla,1993-01-19,26,182.88,81.2,98,70,73,2300000.0,12000.0,Right,1,3,3,High/ Medium,4000000.0
236944,F. Diabaté,Fousseni Diabaté,1995-10-18,23,175.26,59.9,95,70,78,2700000.0,30000.0,Left,1,3,3,Medium/ Low,""
213136,S. Willems,Steeven Willems,1990-08-31,28,182.88,76.2,54,70,71,1700000.0,8000.0,Left,1,3,2,Medium/ Medium,2600000.0
235407,S. Özcan,Salih Özcan,1998-01-11,21,154.94,73.9,58,70,82,3100000.0,9000.0,Right,1,3,3,Medium/ Medium,5300000.0
150415,M. Caligiuri,Marco Caligiuri,1984-04-14,34,154.94,74.8,58,70,70,550000.0,6000.0,Right,1,3,2,Low/ Medium,853000.0
209039,D. Moberg Karlsson,David Moberg Karlsson,1994-03-20,24,152.4,76.2,139,70,76,2400000.0,1000.0,Left,1,4,3,High/ Medium,5800000.0
205711,O. Dramé,Ousmane Dramé,1992-08-25,26,175.26,69.9,54,70,71,2100000.0,5000.0,Right,1,3,4,High/ Low,4600000.0
244622,Puado,Javier Puado Díaz,1998-05-25,20,152.4,68.9,134,70,82,3200000.0,12000.0,Right,1,3,3,Medium/ Low,7400000.0
224142,C. Henao,Carlos Alberto Henao Sánchez,1988-12-03,30,187.96,84.8,30,70,70,1400000.0,3000.0,Left,1,4,2,Low/ High,1900000.0
221582,J. Palacios,Jeisson Andrés Palacios Palacios,1990-06-30,28,152.4,72.1,30,70,70,1400000.0,3000.0,Right,1,2,2,High/ Medium,2000000.0
224423,M. Wittek,Maximilian Wittek,1995-08-21,23,172.72,69.9,58,70,78,2200000.0,5000.0,Left,1,2,3,High/ Medium,3900000.0
233125,M. Hartel,Marcel Hartel,1996-01-19,23,175.26,68.9,58,70,76,2400000.0,16000.0,Right,1,4,3,Medium/ Medium,4400000.0
231077,M. Frýdek,Martin Frýdek,1992-03-24,26,152.4,76.2,38,70,73,2200000.0,1000.0,Left,1,3,3,High/ High,4900000.0
229541,A. Montero,Álvaro David Montero Perales,1995-03-29,23,195.57999999999998,84.8,30,70,79,2100000.0,2000.0,Right,1,3,1,Medium/ Medium,3300000.0
211365,E. Hestad,Eirik Hestad,1995-06-26,23,182.88,74.8,111,70,77,2500000.0,5000.0,Left,1,3,4,Medium/ Medium,3600000.0
182180,M. Drudi,Mirko Drudi,1987-02-22,32,182.88,79.8,77,70,70,1200000.0,2000.0,Right,1,3,2,Medium/ Medium,1900000.0
214948,S. Schonlau,Sebastian Schonlau,1994-08-05,24,185.42,77.1,58,70,74,2000000.0,6000.0,Right,1,3,2,Medium/ Medium,3200000.0
142756,P. Toranzo,Patricio Daniel Toranzo,1982-03-19,36,152.4,73.0,7,70,70,600000.0,7000.0,Right,1,3,3,Medium/ Medium,900000.0
202404,Daniel Amora,Daniel Lopes Amora,1987-10-20,31,185.42,78.0,19,70,70,1300000.0,11000.0,Right,1,2,3,Medium/ Medium,2200000.0
247203,M. Hanousek,Matěj Hanousek,1993-06-02,25,182.88,73.9,38,70,74,1900000.0,1000.0,Left,1,2,2,High/ High,4300000.0
177571,T. Derijck,Timothy Derijck,1987-05-25,31,185.42,81.2,14,70,70,1200000.0,11000.0,Right,1,4,2,Medium/ High,1800000.0
242339,E. López,Edwar López,1995-03-09,24,152.4,78.9,30,70,77,2500000.0,9000.0,Right,1,4,3,Medium/ Medium,4300000.0
225699,Anuar,Anuar Mohamed Tuhami,1995-01-15,24,172.72,63.0,102,70,77,2100000.0,9000.0,Right,1,3,2,Medium/ High,5100000.0
204451,K. Günter,Koray Günter,1994-08-16,24,182.88,78.9,58,70,75,2000000.0,8000.0,Right,1,3,2,Low/ High,3800000.0
187042,A. Konradsen,Anders Ågnes  Konradsen,1990-07-18,28,182.88,76.2,111,70,70,1800000.0,5000.0,Right,1,3,3,High/ High,2400000.0
174754,G. Torres,Gabriel Arturo Torres Tejada,1988-10-31,30,154.94,74.8,114,70,70,1800000.0,8000.0,Right,1,3,3,High/ Low,2500000.0
232610,T. Asano,浅野 佐藤,1994-11-10,24,172.72,71.2,80,70,75,2400000.0,39000.0,Right,1,4,3,High/ Medium,""
242614,I. Nedelcearu,Ionuţ Nedelcearu,1996-04-25,22,190.5,78.9,122,70,78,"","",Right,1,4,2,Medium/ High,""
231862,L. Castro,Leonardo Fabio Castro Loaiza,1992-06-14,26,175.26,78.0,30,70,71,2100000.0,3000.0,Right,1,3,3,High/ Medium,3000000.0
225974,S. McKenna,Scott McKenna,1996-11-12,22,187.96,79.8,126,70,83,3100000.0,4000.0,Left,1,3,2,Medium/ High,7300000.0
158902,D. Fox,Danny Fox,1986-05-29,32,182.88,78.0,126,70,70,1000000.0,26000.0,Left,1,3,2,Medium/ Medium,1900000.0
221621,S. Birnbaum,Steven Birnbaum,1991-01-23,28,185.42,81.2,152,70,72,1700000.0,5000.0,Right,1,2,2,Low/ High,2700000.0
209333,C. Maxwell,Christopher Maxwell,1990-07-30,28,185.42,73.9,157,70,73,1500000.0,7000.0,Right,1,3,1,Medium/ Medium,""
206005,D. Stracqualursi,Denis Stracqualursi,1987-10-20,31,190.5,86.2,7,70,70,1700000.0,8000.0,Right,1,3,2,High/ High,2600000.0
199861,W. Sobota,Waldemar Sobota,1987-05-19,31,175.26,63.0,119,70,70,1600000.0,11000.0,Right,1,4,3,High/ Medium,2500000.0
232884,S. Doi,土居 聖真,1992-05-21,26,172.72,63.0,80,70,71,2100000.0,8000.0,Right,1,4,3,High/ Medium,2800000.0
210868,José Mari,José María Martín Bejarano,1987-12-06,31,182.88,72.1,134,70,70,1300000.0,6000.0,Right,1,3,3,Medium/ High,2100000.0
204468,T. Weilandt,Tom Weilandt,1992-04-27,26,185.42,73.0,58,70,71,2100000.0,11000.0,Right,1,3,3,Medium/ Low,3500000.0
201908,A. Wisdom,Andre Wisdom,1993-05-09,25,185.42,78.0,45,70,75,2000000.0,20000.0,Right,1,3,2,Medium/ Medium,3900000.0
189619,K. Smith,Korey Smith,1991-01-31,28,175.26,69.9,45,70,70,1800000.0,23000.0,Right,1,3,3,Medium/ High,3500000.0
51123,M. Bodmer,Mathieu Bodmer,1982-11-22,36,190.5,89.8,54,70,70,750000.0,8000.0,Right,2,4,3,Medium/ Low,1500000.0
236723,F. Ballo-Touré,Fodé Ballo-Touré,1997-01-03,22,182.88,73.0,54,70,81,2700000.0,20000.0,Left,1,3,3,High/ Low,5600000.0
211635,Jeong Woon,정운 Woon Jeong,1989-06-30,29,154.94,73.0,85,70,70,1700000.0,4000.0,Left,1,3,3,High/ Medium,2200000.0
198601,L. Mendoza,Luis Ángel Mendoza Escamilla,1990-02-03,29,172.72,74.8,98,70,70,1800000.0,14000.0,Right,1,3,3,High/ Low,3100000.0
195272,M. Faraoni,Marco Davide Faraoni,1991-10-25,27,154.94,71.2,77,70,70,1500000.0,3000.0,Right,1,3,3,Medium/ Medium,""
221896,D. Avdijaj,Donis Avdijaj,1996-08-25,22,172.72,69.9,86,70,77,2500000.0,5000.0,Right,1,4,3,High/ Medium,4200000.0
193735,Juan Dominguez,Juan Domínguez Lamas,1990-01-08,29,154.94,71.2,134,70,70,1800000.0,12000.0,Right,1,3,3,Medium/ Medium,2600000.0
224967,M. Sylla,Mamadou Sylla Diallo,1994-03-20,24,175.26,74.8,127,70,74,2400000.0,11000.0,Right,1,4,3,Medium/ Medium,""
214983,M. Ibáñez,Matías Ibáñez,1986-12-16,32,190.5,88.0,7,70,70,1100000.0,8000.0,Right,1,2,1,Medium/ Medium,1600000.0
193222,F. Giefer,Fabian Giefer,1990-05-17,28,195.57999999999998,93.0,58,70,71,1400000.0,10000.0,Right,1,1,1,Medium/ Medium,2700000.0
239814,D. Batubinsika,Dylan Batubinsika,1996-02-15,23,185.42,87.1,54,70,77,2100000.0,6000.0,Right,1,3,2,Medium/ Medium,3600000.0
237766,S. Kaneko,金子 翔太,1995-05-02,23,162.56,58.1,80,70,77,2500000.0,3000.0,Right,1,3,3,High/ Medium,3600000.0
230342,Edsinho Torres,Edson Gérson Torres Guerra,1984-02-29,35,152.4,77.1,19,70,70,500000.0,9000.0,Right,1,3,2,Medium/ Medium,950000.0
178117,A. Rosi,Aleandro Rosi,1987-05-17,31,182.88,79.8,77,70,70,1600000.0,3000.0,Right,1,3,3,Medium/ Medium,2500000.0
213445,E. López,Eduardo López,1994-09-17,24,167.64000000000001,66.2,98,70,74,2300000.0,17000.0,Left,1,4,3,Medium/ Low,4099999.9999999995
187076,S. Hain,Stephan Hain,1988-09-27,30,152.4,74.8,58,70,70,1800000.0,4000.0,Right,1,4,3,Medium/ Medium,2600000.0
214980,J. Caicedo,Juan Caicedo,1989-07-13,29,187.96,78.9,30,70,70,1800000.0,3000.0,Right,1,2,2,Medium/ Low,""
193475,P. Souaré,Pape  N'Diaye Souaré,1990-06-06,28,152.4,66.2,127,70,70,1400000.0,25000.0,Left,1,2,3,High/ Medium,2700000.0
192451,G. Carey,Graham Carey,1989-05-20,29,175.26,71.2,121,70,70,1700000.0,8000.0,Left,1,3,3,High/ High,3000000.0
186839,N. McGinn,Niall McGinn,1987-07-20,31,152.4,73.0,110,70,70,1700000.0,5000.0,Right,1,5,3,Medium/ Medium,2900000.0
199895,L. Lacroix,Léo Lacroix,1992-02-27,27,198.12,92.1,140,70,72,1800000.0,15000.0,Right,1,3,2,Medium/ Medium,""
220118,I. Bel Hassani,Iliass Bel Hassani,1992-09-16,26,175.26,72.1,102,70,72,2200000.0,8000.0,Left,1,2,4,Medium/ Low,""
215254,L. Lollo,Luciano Lollo,1987-03-29,31,182.88,84.8,7,70,70,1200000.0,11000.0,Right,1,2,2,Medium/ Medium,1700000.0
189397,F. Jungwirth,Florian Jungwirth,1989-01-27,30,154.94,79.8,58,70,70,1400000.0,5000.0,Right,1,4,2,Medium/ Medium,2100000.0
209109,J. Silbeira,Jose Miguel Silbeira,1996-02-29,23,185.42,91.2,116,70,72,"","",Right,1,2,1,Medium/ Medium,""
206549,E. Bush,Evan Bush,1986-03-06,33,185.42,83.0,152,70,70,1000000.0,4000.0,Right,1,2,1,Medium/ Medium,1500000.0
229332,Campillo,Antonio Campillo Medina,1990-12-16,28,175.26,69.9,134,70,70,1900000.0,6000.0,Right,1,3,3,Medium/ Medium,3000000.0
212948,F. Ondoa,Fabrice Ondoa,1995-12-24,23,185.42,89.8,23,70,76,1800000.0,6000.0,Right,1,2,1,Medium/ Medium,3000000.0
191443,F. Mancinelli,Federico Mancinelli,1982-05-08,36,154.94,79.8,7,70,70,240000.0,6000.0,Right,1,3,2,Medium/ Medium,360000.0
135891,K. Overmeire,Killian Overmeire,1985-12-06,33,187.96,83.9,14,70,70,1000000.0,8000.0,Right,1,3,2,Medium/ High,1500000.0
123603,H. Campagnaro,Hugo Armando Campagnaro,1980-06-27,38,154.94,84.8,7,70,70,240000.0,2000.0,Right,2,3,2,Low/ Medium,372000.0
198611,N. Đurđić,Nikola Đurđić,1986-04-01,32,182.88,77.1,128,70,70,1400000.0,5000.0,Right,1,4,3,Medium/ High,1800000.0
169938,Hugo Vieira,Hugo Filipe da Costa Oliveira,1988-07-25,30,152.4,73.0,120,70,70,1800000.0,10000.0,Right,1,3,3,High/ Low,3600000.0
214226,R. Loaiza,Raúl Alberto Loaiza Morelos,1994-06-08,24,154.94,69.9,30,70,76,2400000.0,3000.0,Right,1,3,3,Medium/ Medium,""
209874,B. Khuzwayo,Brilliant Khuzwayo,1990-02-09,29,190.5,74.8,132,70,72,1500000.0,1000.0,Right,1,2,1,Medium/ Medium,3300000.0
200914,A. Salvi,Alessandro Salvi,1988-06-05,30,182.88,76.2,77,70,70,1300000.0,3000.0,Right,1,3,3,High/ Medium,2100000.0
198632,J. Zárate,Jorge Alejandro Zárate Careaga,1992-01-20,27,167.64000000000001,64.0,98,70,70,1900000.0,5000.0,Left,1,3,3,High/ Low,3100000.0
242663,S. Bornauw,Sebastiaan Bornauw,1999-03-22,19,190.5,88.0,14,70,82,2700000.0,4000.0,Right,1,3,2,Medium/ Medium,4600000.0
239335,Óscar,Óscar Rodríguez Arnaiz,1998-06-28,20,175.26,68.0,134,70,83,3400000.0,44000.0,Right,1,3,3,High/ Medium,""
164839,M. Parkhurst,Michael Parkhurst,1984-01-24,35,154.94,72.1,152,70,70,550000.0,5000.0,Right,1,3,2,Medium/ Medium,825000.0
222951,M. Rodák,Marek Rodák,1996-12-13,22,195.57999999999998,84.8,130,70,77,1900000.0,13000.0,Right,1,3,1,Medium/ Medium,""
198631,Rodri,Rodrigo Ríos Lozano,1990-06-06,28,175.26,73.9,134,70,70,1800000.0,7000.0,Right,1,4,3,High/ Medium,2900000.0
187878,L. Mareček,Lukáš Mareček,1990-04-17,28,182.88,78.9,38,70,70,1800000.0,9000.0,Right,1,3,3,Medium/ Medium,2600000.0
236518,A. Nordin,Arnaud Nordin,1998-06-17,20,170.18,68.9,54,70,80,2900000.0,12000.0,Left,1,4,3,Medium/ Medium,6000000.0
227558,J. Siebatcheu,Theoson Jordan Siebatcheu,1996-04-26,22,190.5,83.9,54,70,77,2500000.0,16000.0,Right,1,3,3,High/ Medium,5300000.0
212710,Joel Pereira,Joel Castro Pereira,1996-06-28,22,187.96,69.9,120,70,78,2000000.0,31000.0,Right,1,2,1,Medium/ Medium,""
123621,S. Muntari,Sulley Ali Muntari,1984-08-27,34,152.4,76.2,59,70,70,1000000.0,5000.0,Left,2,2,3,Medium/ Medium,1700000.0
241637,A. Tchouaméni,Aurélien Tchouaméni,2000-01-27,19,185.42,79.8,54,70,84,3600000.0,10000.0,Right,1,3,3,Medium/ Medium,9500000.0
230117,Jhonatan,Jhonatan Luiz da Siqueira,1991-05-08,27,187.96,78.9,19,70,72,1400000.0,3000.0,Right,1,2,1,Medium/ Medium,3100000.0
221413,R. Echeverría,Rodrigo Eduardo Echeverría Sáez,1995-04-07,23,154.94,73.0,28,70,76,2100000.0,6000.0,Right,1,3,3,Medium/ Medium,3300000.0
198117,A. Bernardini,Alessandro Bernardini,1987-01-21,32,190.5,73.0,77,70,70,1200000.0,3000.0,Right,1,2,2,Medium/ High,1900000.0
222692,B. Schmitz,Benno Schmitz,1994-11-17,24,182.88,74.8,58,70,73,1900000.0,9000.0,Right,1,3,2,High/ Medium,2900000.0
202489,D. Bisoli,Dimitri Bisoli,1994-03-25,24,154.94,72.1,77,70,74,2300000.0,3000.0,Right,1,3,3,High/ High,3800000.0
193528,I. Sylla,Idrissa Sylla,1990-12-03,28,185.42,73.0,64,70,70,1900000.0,10000.0,Left,1,3,3,High/ Medium,2800000.0
120312,M. Dawson,Michael  Dawson,1983-11-18,35,187.96,76.2,45,70,70,550000.0,24000.0,Right,2,3,2,Medium/ High,1000000.0
175608,A. Fathi,Ahmed Fathy Abdel Meneim Ibrahim,1984-11-10,34,175.26,76.2,43,70,70,"","",Right,2,4,3,High/ Medium,""
238072,E. Löwen,Eduard Löwen,1997-01-28,22,187.96,91.2,58,70,80,2500000.0,9000.0,Right,1,4,3,Medium/ High,5000000.0
101880,R. Green,Robert Green,1980-01-18,39,187.96,92.1,45,70,70,120000.0,21000.0,Right,2,3,1,Medium/ Medium,222000.0
244727,L. Tawamba,Léandre Tawamba,1989-12-20,29,187.96,84.8,23,70,70,1800000.0,14000.0,Right,1,3,3,Medium/ Low,3000000.0
219127,P. Galdames,Pablo Ignacio Galdames Millán,1996-12-30,22,175.26,68.0,28,70,80,2800000.0,7000.0,Right,1,4,3,Medium/ Medium,4800000.0
208375,M. Müller,Marius Müller,1993-07-12,25,193.04,89.8,58,70,75,1700000.0,15000.0,Right,1,2,1,Medium/ Medium,3000000.0
191222,Unai Medina,Unai Medina Pérez,1990-02-16,29,152.4,78.0,134,70,70,1400000.0,6000.0,Right,1,3,2,Medium/ Medium,2200000.0
168950,S. Allagui,Sami Allagui,1986-05-28,32,152.4,77.1,147,70,70,1400000.0,11000.0,Right,2,3,3,Medium/ Medium,2300000.0
156662,A. Bastía,Adrián Jesús Bastía Beruzzi,1978-12-20,40,152.4,73.9,7,70,70,120000.0,5000.0,Right,1,3,3,Medium/ High,180000.0
199413,T. Kempe,Tobias Kempe,1989-06-27,29,182.88,77.1,58,70,70,1700000.0,12000.0,Right,1,3,3,High/ Medium,2700000.0
190196,Z. Touré,Zargo Touré,1989-11-11,29,182.88,78.9,127,70,70,1400000.0,16000.0,Right,1,3,2,Medium/ Medium,2900000.0
189172,Fidel,Fidel Chaves de la Torre,1989-10-27,29,154.94,73.9,134,70,70,1800000.0,7000.0,Left,1,2,3,High/ Low,2900000.0
